"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0010467","gene expression",6173,317,175.73,"8.5e-28"
"2","GO:0022613","ribonucleoprotein complex biogenesis",518,54,14.75,"3.1e-16"
"3","GO:0043604","amide biosynthetic process",1687,109,48.02,"1.6e-15"
"4","GO:0043043","peptide biosynthetic process",1585,104,45.12,"2.8e-15"
"5","GO:0016070","RNA metabolic process",5068,237,144.27,"3.1e-15"
"6","GO:0006412","translation",1578,103,44.92,"5.3e-15"
"7","GO:0006518","peptide metabolic process",1636,105,46.57,"8.5e-15"
"8","GO:0043603","cellular amide metabolic process",1803,112,51.33,"9.2e-15"
"9","GO:0034645","cellular macromolecule biosynthetic proc...",5739,256,163.37,"4.2e-14"
"10","GO:0044271","cellular nitrogen compound biosynthetic ...",6040,265,171.94,"8.6e-14"
"11","GO:0042254","ribosome biogenesis",366,40,10.42,"4.9e-13"
"12","GO:0009059","macromolecule biosynthetic process",5951,258,169.41,"8.0e-13"
"13","GO:0044249","cellular biosynthetic process",7955,322,226.46,"2.4e-12"
"14","GO:0044085","cellular component biogenesis",1383,87,39.37,"5.7e-12"
"15","GO:1901566","organonitrogen compound biosynthetic pro...",3117,153,88.73,"2.2e-11"
"16","GO:1901576","organic substance biosynthetic process",8134,322,231.55,"3.8e-11"
"17","GO:0006396","RNA processing",1149,73,32.71,"2.0e-10"
"18","GO:0009058","biosynthetic process",8350,325,237.7,"2.2e-10"
"19","GO:0016554","cytidine to uridine editing",20,9,0.57,"1.5e-09"
"20","GO:0016553","base conversion or substitution editing",22,9,0.63,"4.2e-09"
"21","GO:0034660","ncRNA metabolic process",636,45,18.11,"2.9e-08"
"22","GO:0034470","ncRNA processing",451,36,12.84,"3.7e-08"
"23","GO:0034728","nucleosome organization",78,14,2.22,"4.0e-08"
"24","GO:0009451","RNA modification",320,29,9.11,"5.3e-08"
"25","GO:0006334","nucleosome assembly",71,13,2.02,"9.5e-08"
"26","GO:0006413","translational initiation",342,29,9.74,"2.2e-07"
"27","GO:0031497","chromatin assembly",77,13,2.19,"2.6e-07"
"28","GO:0006364","rRNA processing",237,23,6.75,"3.7e-07"
"29","GO:0016072","rRNA metabolic process",239,23,6.8,"4.3e-07"
"30","GO:0006333","chromatin assembly or disassembly",85,13,2.42,"8.3e-07"
"31","GO:0042273","ribosomal large subunit biogenesis",86,13,2.45,"9.6e-07"
"32","GO:0009099","valine biosynthetic process",8,5,0.23,"9.7e-07"
"33","GO:0019222","regulation of metabolic process",4004,163,113.98,"1.8e-06"
"34","GO:0034641","cellular nitrogen compound metabolic pro...",11920,410,339.33,"2.2e-06"
"35","GO:0006323","DNA packaging",94,13,2.68,"2.7e-06"
"36","GO:0034622","cellular protein-containing complex asse...",615,39,17.51,"3.6e-06"
"37","GO:0065003","protein-containing complex assembly",711,43,20.24,"3.9e-06"
"38","GO:0006573","valine metabolic process",10,5,0.28,"4.1e-06"
"39","GO:0050789","regulation of biological process",6129,230,174.48,"4.2e-06"
"40","GO:0043933","protein-containing complex subunit organ...",836,48,23.8,"4.4e-06"
