"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0002181","cytoplasmic translation",100,8,0.56,"9.6e-08"
"2","GO:0006518","peptide metabolic process",1636,24,9.1,"1.6e-05"
"3","GO:0002182","cytoplasmic translational elongation",10,3,0.06,"2.0e-05"
"4","GO:0017182","peptidyl-diphthamide metabolic process",10,3,0.06,"2.0e-05"
"5","GO:0017183","peptidyl-diphthamide biosynthetic proces...",10,3,0.06,"2.0e-05"
"6","GO:1900247","regulation of cytoplasmic translational ...",10,3,0.06,"2.0e-05"
"7","GO:2000765","regulation of cytoplasmic translation",10,3,0.06,"2.0e-05"
"8","GO:0043604","amide biosynthetic process",1687,24,9.38,"2.6e-05"
"9","GO:0006412","translation",1578,23,8.78,"2.7e-05"
"10","GO:0043603","cellular amide metabolic process",1803,25,10.03,"2.7e-05"
"11","GO:0043043","peptide biosynthetic process",1585,23,8.82,"2.8e-05"
"12","GO:0046112","nucleobase biosynthetic process",41,4,0.23,"8.0e-05"
"13","GO:0006979","response to oxidative stress",488,11,2.71,"0.00010"
"14","GO:0046940","nucleoside monophosphate phosphorylation",44,4,0.24,"0.00011"
"15","GO:0006417","regulation of translation",84,5,0.47,"0.00011"
"16","GO:0034248","regulation of cellular amide metabolic p...",84,5,0.47,"0.00011"
"17","GO:1901566","organonitrogen compound biosynthetic pro...",3117,34,17.34,"0.00012"
"18","GO:0061025","membrane fusion",86,5,0.48,"0.00012"
"19","GO:0032268","regulation of cellular protein metabolic...",509,11,2.83,"0.00015"
"20","GO:0009112","nucleobase metabolic process",51,4,0.28,"0.00019"
"21","GO:0006448","regulation of translational elongation",21,3,0.12,"0.00021"
"22","GO:0032269","negative regulation of cellular protein ...",156,6,0.87,"0.00025"
"23","GO:0051246","regulation of protein metabolic process",543,11,3.02,"0.00025"
"24","GO:0044281","small molecule metabolic process",2614,29,14.54,"0.00030"
"25","GO:0018343","protein farnesylation",5,2,0.03,"0.00030"
"26","GO:0051248","negative regulation of protein metabolic...",165,6,0.92,"0.00034"
"27","GO:0018202","peptidyl-histidine modification",25,3,0.14,"0.00036"
"28","GO:0006399","tRNA metabolic process",390,9,2.17,"0.00036"
"29","GO:0001732","formation of cytoplasmic translation ini...",61,4,0.34,"0.00038"
"30","GO:0009636","response to toxic substance",489,10,2.72,"0.00045"
"31","GO:0002183","cytoplasmic translational initiation",64,4,0.36,"0.00046"
"32","GO:0009451","RNA modification",320,8,1.78,"0.00046"
"33","GO:0031468","nuclear envelope reassembly",7,2,0.04,"0.00063"
"34","GO:0046622","positive regulation of organ growth",7,2,0.04,"0.00063"
"35","GO:0006413","translational initiation",342,8,1.9,"0.00070"
"36","GO:0002098","tRNA wobble uridine modification",34,3,0.19,"0.00089"
"37","GO:0006400","tRNA modification",133,5,0.74,"0.00092"
"38","GO:0055086","nucleobase-containing small molecule met...",840,13,4.67,"0.00092"
"39","GO:0002097","tRNA wobble base modification",36,3,0.2,"0.00106"
"40","GO:0010608","posttranscriptional regulation of gene e...",144,5,0.8,"0.00131"
