"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0034660","ncRNA metabolic process",636,18,2.44,"5.2e-11"
"2","GO:0016070","RNA metabolic process",5068,47,19.41,"3.1e-09"
"3","GO:0034470","ncRNA processing",451,13,1.73,"2.3e-08"
"4","GO:0042254","ribosome biogenesis",366,11,1.4,"1.9e-07"
"5","GO:0006364","rRNA processing",237,9,0.91,"3.7e-07"
"6","GO:0016072","rRNA metabolic process",239,9,0.92,"4.0e-07"
"7","GO:0022613","ribonucleoprotein complex biogenesis",518,12,1.98,"8.3e-07"
"8","GO:0006396","RNA processing",1149,17,4.4,"2.1e-06"
"9","GO:0042274","ribosomal small subunit biogenesis",55,5,0.21,"2.3e-06"
"10","GO:0006399","tRNA metabolic process",390,10,1.49,"2.9e-06"
"11","GO:0010467","gene expression",6173,45,23.65,"8.0e-06"
"12","GO:0000079","regulation of cyclin-dependent protein s...",52,4,0.2,"4.8e-05"
"13","GO:1904029","regulation of cyclin-dependent protein k...",52,4,0.2,"4.8e-05"
"14","GO:0044085","cellular component biogenesis",1383,16,5.3,"8.6e-05"
"15","GO:0009800","cinnamic acid biosynthetic process",8,2,0.03,"0.00040"
"16","GO:0009803","cinnamic acid metabolic process",8,2,0.03,"0.00040"
"17","GO:0006468","protein phosphorylation",2846,23,10.9,"0.00053"
"18","GO:0010305","leaf vascular tissue pattern formation",12,2,0.05,"0.00094"
"19","GO:0001932","regulation of protein phosphorylation",196,5,0.75,"0.00098"
"20","GO:0042325","regulation of phosphorylation",209,5,0.8,"0.00130"
"21","GO:0008033","tRNA processing",212,5,0.81,"0.00139"
"22","GO:0043412","macromolecule modification",6140,38,23.52,"0.00146"
"23","GO:0071900","regulation of protein serine/threonine k...",127,4,0.49,"0.00148"
"24","GO:0006559","L-phenylalanine catabolic process",16,2,0.06,"0.00169"
"25","GO:0009960","endosperm development",16,2,0.06,"0.00169"
"26","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvat...",16,2,0.06,"0.00169"
"27","GO:1901606","alpha-amino acid catabolic process",67,3,0.26,"0.00220"
"28","GO:0009063","cellular amino acid catabolic process",76,3,0.29,"0.00316"
"29","GO:0010051","xylem and phloem pattern formation",22,2,0.08,"0.00320"
"30","GO:0097659","nucleic acid-templated transcription",3270,23,12.53,"0.00326"
"31","GO:0044237","cellular metabolic process",22093,101,84.63,"0.00342"
"32","GO:0019438","aromatic compound biosynthetic process",4509,29,17.27,"0.00348"
"33","GO:2000012","regulation of auxin polar transport",23,2,0.09,"0.00350"
"34","GO:0009074","aromatic amino acid family catabolic pro...",24,2,0.09,"0.00381"
"35","GO:0009864","induced systemic resistance, jasmonic ac...",1,1,0,"0.00383"
"36","GO:0043038","amino acid activation",167,4,0.64,"0.00399"
"37","GO:0043039","tRNA aminoacylation",167,4,0.64,"0.00399"
"38","GO:1903506","regulation of nucleic acid-templated tra...",2930,21,11.22,"0.00400"
"39","GO:2001141","regulation of RNA biosynthetic process",2930,21,11.22,"0.00400"
"40","GO:0009699","phenylpropanoid biosynthetic process",25,2,0.1,"0.00413"
