"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0008380","RNA splicing",325,9,1.14,"2.4e-06"
"2","GO:0006397","mRNA processing",437,10,1.54,"3.6e-06"
"3","GO:0016071","mRNA metabolic process",542,10,1.91,"2.4e-05"
"4","GO:0010467","gene expression",6173,40,21.7,"5.6e-05"
"5","GO:0031936","negative regulation of chromatin silenci...",5,2,0.02,"0.00012"
"6","GO:0000398","mRNA splicing, via spliceosome",218,6,0.77,"0.00013"
"7","GO:0016458","gene silencing",218,6,0.77,"0.00013"
"8","GO:0031935","regulation of chromatin silencing",29,3,0.1,"0.00015"
"9","GO:0060969","negative regulation of gene silencing",6,2,0.02,"0.00018"
"10","GO:0000375","RNA splicing, via transesterification re...",240,6,0.84,"0.00021"
"11","GO:0000377","RNA splicing, via transesterification re...",240,6,0.84,"0.00021"
"12","GO:0006396","RNA processing",1149,13,4.04,"0.00022"
"13","GO:0060968","regulation of gene silencing",42,3,0.15,"0.00044"
"14","GO:0051641","cellular localization",1103,12,3.88,"0.00054"
"15","GO:0046834","lipid phosphorylation",106,4,0.37,"0.00055"
"16","GO:0016070","RNA metabolic process",5068,32,17.82,"0.00062"
"17","GO:0045815","positive regulation of gene expression, ...",11,2,0.04,"0.00066"
"18","GO:1905268","negative regulation of chromatin organiz...",11,2,0.04,"0.00066"
"19","GO:0051649","establishment of localization in cell",984,11,3.46,"0.00074"
"20","GO:0031669","cellular response to nutrient levels",55,3,0.19,"0.00098"
"21","GO:0006886","intracellular protein transport",722,9,2.54,"0.00107"
"22","GO:0006342","chromatin silencing",61,3,0.21,"0.00132"
"23","GO:0033043","regulation of organelle organization",238,5,0.84,"0.00158"
"24","GO:1902275","regulation of chromatin organization",70,3,0.25,"0.00196"
"25","GO:0045814","negative regulation of gene expression, ...",72,3,0.25,"0.00212"
"26","GO:0040029","regulation of gene expression, epigeneti...",156,4,0.55,"0.00230"
"27","GO:0016192","vesicle-mediated transport",661,8,2.32,"0.00242"
"28","GO:0034613","cellular protein localization",815,9,2.87,"0.00243"
"29","GO:0070727","cellular macromolecule localization",815,9,2.87,"0.00243"
"30","GO:0016036","cellular response to phosphate starvatio...",21,2,0.07,"0.00247"
"31","GO:0045292","mRNA cis splicing, via spliceosome",21,2,0.07,"0.00247"
"32","GO:0048193","Golgi vesicle transport",162,4,0.57,"0.00263"
"33","GO:0032776","DNA methylation on cytosine",22,2,0.08,"0.00271"
"34","GO:0051781","positive regulation of cell division",23,2,0.08,"0.00296"
"35","GO:0007275","multicellular organism development",1176,11,4.13,"0.00301"
"36","GO:0051253","negative regulation of RNA metabolic pro...",169,4,0.59,"0.00306"
"37","GO:0090305","nucleic acid phosphodiester bond hydroly...",547,7,1.92,"0.00331"
"38","GO:0010015","root morphogenesis",87,3,0.31,"0.00363"
"39","GO:0009903","chloroplast avoidance movement",26,2,0.09,"0.00377"
"40","GO:0031668","cellular response to extracellular stimu...",89,3,0.31,"0.00387"
