"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0009606","tropism",99,3,0.21,"0.0012"
"2","GO:0009959","negative gravitropism",27,2,0.06,"0.0015"
"3","GO:0000413","protein peptidyl-prolyl isomerization",126,3,0.26,"0.0024"
"4","GO:0018208","peptidyl-proline modification",147,3,0.31,"0.0037"
"5","GO:1902680","positive regulation of RNA biosynthetic ...",340,4,0.71,"0.0058"
"6","GO:1903508","positive regulation of nucleic acid-temp...",340,4,0.71,"0.0058"
"7","GO:0051254","positive regulation of RNA metabolic pro...",341,4,0.72,"0.0058"
"8","GO:0001731","formation of translation preinitiation c...",3,1,0.01,"0.0063"
"9","GO:0006357","regulation of transcription by RNA polym...",362,4,0.76,"0.0072"
"10","GO:0010557","positive regulation of macromolecule bio...",362,4,0.76,"0.0072"
"11","GO:0045935","positive regulation of nucleobase-contai...",363,4,0.76,"0.0073"
"12","GO:0045944","positive regulation of transcription by ...",189,3,0.4,"0.0075"
"13","GO:0031328","positive regulation of cellular biosynth...",378,4,0.79,"0.0083"
"14","GO:0000395","mRNA 5'-splice site recognition",4,1,0.01,"0.0084"
"15","GO:0015822","ornithine transport",4,1,0.01,"0.0084"
"16","GO:1902475","L-alpha-amino acid transmembrane transpo...",4,1,0.01,"0.0084"
"17","GO:1903352","L-ornithine transmembrane transport",4,1,0.01,"0.0084"
"18","GO:1990575","mitochondrial L-ornithine transmembrane ...",4,1,0.01,"0.0084"
"19","GO:0009891","positive regulation of biosynthetic proc...",389,4,0.82,"0.0092"
"20","GO:0018196","peptidyl-asparagine modification",5,1,0.01,"0.0105"
"21","GO:0018279","protein N-linked glycosylation via aspar...",5,1,0.01,"0.0105"
"22","GO:1901371","regulation of leaf morphogenesis",5,1,0.01,"0.0105"
"23","GO:0009629","response to gravity",76,2,0.16,"0.0112"
"24","GO:0009630","gravitropism",76,2,0.16,"0.0112"
"25","GO:0018193","peptidyl-amino acid modification",649,5,1.36,"0.0119"
"26","GO:0090502","RNA phosphodiester bond hydrolysis, endo...",228,3,0.48,"0.0124"
"27","GO:0006657","CDP-choline pathway",6,1,0.01,"0.0125"
"28","GO:0045717","negative regulation of fatty acid biosyn...",6,1,0.01,"0.0125"
"29","GO:0045922","negative regulation of fatty acid metabo...",6,1,0.01,"0.0125"
"30","GO:0006366","transcription by RNA polymerase II",432,4,0.91,"0.0131"
"31","GO:0006869","lipid transport",233,3,0.49,"0.0131"
"32","GO:0010876","lipid localization",244,3,0.51,"0.0148"
"33","GO:0045833","negative regulation of lipid metabolic p...",8,1,0.02,"0.0167"
"34","GO:0051055","negative regulation of lipid biosyntheti...",8,1,0.02,"0.0167"
"35","GO:1900618","regulation of shoot system morphogenesis",8,1,0.02,"0.0167"
"36","GO:0015807","L-amino acid transport",10,1,0.02,"0.0208"
"37","GO:1905421","regulation of plant organ morphogenesis",10,1,0.02,"0.0208"
"38","GO:0006376","mRNA splice site selection",11,1,0.02,"0.0229"
"39","GO:0007155","cell adhesion",11,1,0.02,"0.0229"
"40","GO:0022610","biological adhesion",11,1,0.02,"0.0229"
