"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0019252","starch biosynthetic process",35,10,0.83,"5.8e-09"
"2","GO:0005982","starch metabolic process",58,11,1.38,"1.0e-07"
"3","GO:0005978","glycogen biosynthetic process",19,6,0.45,"3.7e-06"
"4","GO:0005977","glycogen metabolic process",29,7,0.69,"4.1e-06"
"5","GO:0006112","energy reserve metabolic process",29,7,0.69,"4.1e-06"
"6","GO:0071941","nitrogen cycle metabolic process",46,8,1.09,"1.1e-05"
"7","GO:0042126","nitrate metabolic process",44,7,1.04,"7.4e-05"
"8","GO:0042128","nitrate assimilation",44,7,1.04,"7.4e-05"
"9","GO:2001057","reactive nitrogen species metabolic proc...",44,7,1.04,"7.4e-05"
"10","GO:0009250","glucan biosynthetic process",215,15,5.11,"0.00021"
"11","GO:0042276","error-prone translesion synthesis",6,3,0.14,"0.00025"
"12","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",89,9,2.11,"0.00027"
"13","GO:0042326","negative regulation of phosphorylation",27,5,0.64,"0.00039"
"14","GO:0016567","protein ubiquitination",799,35,18.97,"0.00045"
"15","GO:0070647","protein modification by small protein co...",963,40,22.87,"0.00053"
"16","GO:0042594","response to starvation",81,8,1.92,"0.00068"
"17","GO:0033692","cellular polysaccharide biosynthetic pro...",244,15,5.79,"0.00081"
"18","GO:0032446","protein modification by small protein co...",829,35,19.68,"0.00087"
"19","GO:0000731","DNA synthesis involved in DNA repair",21,4,0.5,"0.00137"
"20","GO:0019985","translesion synthesis",21,4,0.5,"0.00137"
"21","GO:0033673","negative regulation of kinase activity",21,4,0.5,"0.00137"
"22","GO:0006073","cellular glucan metabolic process",367,19,8.71,"0.00140"
"23","GO:0044042","glucan metabolic process",367,19,8.71,"0.00140"
"24","GO:0000045","autophagosome assembly",22,4,0.52,"0.00164"
"25","GO:0007283","spermatogenesis",3,2,0.07,"0.00166"
"26","GO:0043161","proteasome-mediated ubiquitin-dependent ...",214,13,5.08,"0.00194"
"27","GO:0000271","polysaccharide biosynthetic process",295,16,7,"0.00203"
"28","GO:0006644","phospholipid metabolic process",384,19,9.12,"0.00233"
"29","GO:0031667","response to nutrient levels",98,8,2.33,"0.00235"
"30","GO:1905037","autophagosome organization",25,4,0.59,"0.00268"
"31","GO:0006779","porphyrin-containing compound biosynthet...",79,7,1.88,"0.00274"
"32","GO:0010498","proteasomal protein catabolic process",226,13,5.37,"0.00312"
"33","GO:0010167","response to nitrate",61,6,1.45,"0.00323"
"34","GO:0043605","cellular amide catabolic process",4,2,0.09,"0.00327"
"35","GO:0051348","negative regulation of transferase activ...",27,4,0.64,"0.00359"
"36","GO:0044255","cellular lipid metabolic process",971,37,23.06,"0.00363"
"37","GO:0034637","cellular carbohydrate biosynthetic proce...",315,16,7.48,"0.00386"
"38","GO:0006301","postreplication repair",28,4,0.66,"0.00411"
"39","GO:0043412","macromolecule modification",6140,175,145.79,"0.00502"
"40","GO:0046148","pigment biosynthetic process",137,9,3.25,"0.00557"
