"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006839","mitochondrial transport",88,10,0.8,"8.3e-09"
"2","GO:1990542","mitochondrial transmembrane transport",69,9,0.63,"1.4e-08"
"3","GO:0006848","pyruvate transport",10,4,0.09,"1.4e-06"
"4","GO:0006850","mitochondrial pyruvate transmembrane tra...",10,4,0.09,"1.4e-06"
"5","GO:1901475","pyruvate transmembrane transport",10,4,0.09,"1.4e-06"
"6","GO:0045454","cell redox homeostasis",291,13,2.65,"3.2e-06"
"7","GO:0045010","actin nucleation",27,5,0.25,"4.2e-06"
"8","GO:0030838","positive regulation of actin filament po...",29,5,0.26,"6.0e-06"
"9","GO:0032273","positive regulation of protein polymeriz...",31,5,0.28,"8.5e-06"
"10","GO:0051353","positive regulation of oxidoreductase ac...",6,3,0.05,"1.5e-05"
"11","GO:0090322","regulation of superoxide metabolic proce...",6,3,0.05,"1.5e-05"
"12","GO:1900407","regulation of cellular response to oxida...",6,3,0.05,"1.5e-05"
"13","GO:1900409","positive regulation of cellular response...",6,3,0.05,"1.5e-05"
"14","GO:1901033","positive regulation of response to react...",6,3,0.05,"1.5e-05"
"15","GO:1901668","regulation of superoxide dismutase activ...",6,3,0.05,"1.5e-05"
"16","GO:1901671","positive regulation of superoxide dismut...",6,3,0.05,"1.5e-05"
"17","GO:1902884","positive regulation of response to oxida...",6,3,0.05,"1.5e-05"
"18","GO:1904833","positive regulation of removal of supero...",6,3,0.05,"1.5e-05"
"19","GO:2000121","regulation of removal of superoxide radi...",6,3,0.05,"1.5e-05"
"20","GO:2000379","positive regulation of reactive oxygen s...",6,3,0.05,"1.5e-05"
"21","GO:0032535","regulation of cellular component size",58,6,0.53,"1.5e-05"
"22","GO:0090066","regulation of anatomical structure size",58,6,0.53,"1.5e-05"
"23","GO:0046907","intracellular transport",923,23,8.4,"1.6e-05"
"24","GO:0051495","positive regulation of cytoskeleton orga...",36,5,0.33,"1.8e-05"
"25","GO:1902905","positive regulation of supramolecular fi...",36,5,0.33,"1.8e-05"
"26","GO:0065008","regulation of biological quality",1142,26,10.4,"2.1e-05"
"27","GO:0006888","ER to Golgi vesicle-mediated transport",63,6,0.57,"2.4e-05"
"28","GO:0048518","positive regulation of biological proces...",951,23,8.66,"2.5e-05"
"29","GO:0051341","regulation of oxidoreductase activity",7,3,0.06,"2.5e-05"
"30","GO:0051604","protein maturation",130,8,1.18,"2.7e-05"
"31","GO:0034314","Arp2/3 complex-mediated actin nucleation",20,4,0.18,"2.9e-05"
"32","GO:0098754","detoxification",412,14,3.75,"3.0e-05"
"33","GO:0030041","actin filament polymerization",41,5,0.37,"3.5e-05"
"34","GO:0030833","regulation of actin filament polymerizat...",41,5,0.37,"3.5e-05"
"35","GO:0048522","positive regulation of cellular process",783,20,7.13,"4.0e-05"
"36","GO:0071806","protein transmembrane transport",101,7,0.92,"4.0e-05"
"37","GO:0051649","establishment of localization in cell",984,23,8.96,"4.2e-05"
"38","GO:0006626","protein targeting to mitochondrion",70,6,0.64,"4.4e-05"
"39","GO:0070585","protein localization to mitochondrion",70,6,0.64,"4.4e-05"
"40","GO:0072655","establishment of protein localization to...",70,6,0.64,"4.4e-05"
