"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006074","(1->3)-beta-D-glucan metabolic process",26,3,0.05,"2e-05"
"2","GO:0006075","(1->3)-beta-D-glucan biosynthetic proces...",26,3,0.05,"2e-05"
"3","GO:0051274","beta-glucan biosynthetic process",170,4,0.34,"0.00040"
"4","GO:0006414","translational elongation",196,4,0.4,"0.00068"
"5","GO:0000460","maturation of 5.8S rRNA",22,2,0.04,"0.00091"
"6","GO:0009250","glucan biosynthetic process",215,4,0.43,"0.00097"
"7","GO:0051273","beta-glucan metabolic process",216,4,0.44,"0.00098"
"8","GO:0033692","cellular polysaccharide biosynthetic pro...",244,4,0.49,"0.00154"
"9","GO:0016192","vesicle-mediated transport",661,6,1.34,"0.00222"
"10","GO:0009933","meristem structural organization",38,2,0.08,"0.00270"
"11","GO:0048532","anatomical structure arrangement",39,2,0.08,"0.00284"
"12","GO:0000271","polysaccharide biosynthetic process",295,4,0.6,"0.00305"
"13","GO:0006810","transport",4569,18,9.23,"0.00381"
"14","GO:0034637","cellular carbohydrate biosynthetic proce...",315,4,0.64,"0.00386"
"15","GO:0022613","ribonucleoprotein complex biogenesis",518,5,1.05,"0.00403"
"16","GO:1990019","protein storage vacuole organization",2,1,0,"0.00404"
"17","GO:0006412","translation",1578,9,3.19,"0.00449"
"18","GO:0043043","peptide biosynthetic process",1585,9,3.2,"0.00462"
"19","GO:0051234","establishment of localization",4656,18,9.41,"0.00466"
"20","GO:0051179","localization",4726,18,9.55,"0.00545"
"21","GO:0006518","peptide metabolic process",1636,9,3.31,"0.00566"
"22","GO:0006283","transcription-coupled nucleotide-excisio...",3,1,0.01,"0.00605"
"23","GO:0042254","ribosome biogenesis",366,4,0.74,"0.00653"
"24","GO:0006073","cellular glucan metabolic process",367,4,0.74,"0.00659"
"25","GO:0044042","glucan metabolic process",367,4,0.74,"0.00659"
"26","GO:0043604","amide biosynthetic process",1687,9,3.41,"0.00688"
"27","GO:0051641","cellular localization",1103,7,2.23,"0.00692"
"28","GO:0006888","ER to Golgi vesicle-mediated transport",63,2,0.13,"0.00726"
"29","GO:0034645","cellular macromolecule biosynthetic proc...",5739,20,11.59,"0.00885"
"30","GO:0098657","import into cell",73,2,0.15,"0.00965"
"31","GO:0010107","potassium ion import",5,1,0.01,"0.01006"
"32","GO:0055064","chloride ion homeostasis",5,1,0.01,"0.01006"
"33","GO:0098659","inorganic cation import across plasma me...",5,1,0.01,"0.01006"
"34","GO:0099587","inorganic ion import across plasma membr...",5,1,0.01,"0.01006"
"35","GO:1990573","potassium ion import across plasma membr...",5,1,0.01,"0.01006"
"36","GO:0044264","cellular polysaccharide metabolic proces...",418,4,0.84,"0.01029"
"37","GO:0043603","cellular amide metabolic process",1803,9,3.64,"0.01039"
"38","GO:0016051","carbohydrate biosynthetic process",426,4,0.86,"0.01097"
"39","GO:0046907","intracellular transport",923,6,1.86,"0.01098"
"40","GO:0006884","cell volume homeostasis",6,1,0.01,"0.01206"
