"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0016071","mRNA metabolic process",542,29,4.68,"7.9e-15"
"2","GO:0006396","RNA processing",1149,40,9.92,"9.2e-14"
"3","GO:0010467","gene expression",6173,105,53.29,"1.2e-12"
"4","GO:0016070","RNA metabolic process",5068,92,43.75,"1.4e-12"
"5","GO:0006397","mRNA processing",437,22,3.77,"4.9e-11"
"6","GO:0008380","RNA splicing",325,19,2.81,"8.6e-11"
"7","GO:0000398","mRNA splicing, via spliceosome",218,16,1.88,"9.7e-11"
"8","GO:0000375","RNA splicing, via transesterification re...",240,16,2.07,"4.0e-10"
"9","GO:0000377","RNA splicing, via transesterification re...",240,16,2.07,"4.0e-10"
"10","GO:1902600","proton transmembrane transport",354,15,3.06,"5.6e-07"
"11","GO:0015031","protein transport",1076,27,9.29,"9.1e-07"
"12","GO:0045184","establishment of protein localization",1109,27,9.57,"1.6e-06"
"13","GO:0051276","chromosome organization",931,24,8.04,"2.4e-06"
"14","GO:0015833","peptide transport",1134,27,9.79,"2.4e-06"
"15","GO:0042886","amide transport",1145,27,9.88,"2.9e-06"
"16","GO:0008104","protein localization",1172,27,10.12,"4.5e-06"
"17","GO:0031935","regulation of chromatin silencing",29,5,0.25,"4.7e-06"
"18","GO:0000380","alternative mRNA splicing, via spliceoso...",14,4,0.12,"5.1e-06"
"19","GO:0034641","cellular nitrogen compound metabolic pro...",11920,141,102.89,"5.9e-06"
"20","GO:0006325","chromatin organization",487,16,4.2,"6.4e-06"
"21","GO:0000184","nuclear-transcribed mRNA catabolic proce...",31,5,0.27,"6.6e-06"
"22","GO:0033036","macromolecule localization",1430,30,12.34,"8.2e-06"
"23","GO:0046483","heterocycle metabolic process",10552,126,91.08,"1.8e-05"
"24","GO:0006139","nucleobase-containing compound metabolic...",10147,122,87.59,"1.9e-05"
"25","GO:0090304","nucleic acid metabolic process",9322,114,80.47,"2.0e-05"
"26","GO:0046907","intracellular transport",923,22,7.97,"2.1e-05"
"27","GO:0006401","RNA catabolic process",136,8,1.17,"2.6e-05"
"28","GO:0015672","monovalent inorganic cation transport",487,15,4.2,"2.6e-05"
"29","GO:0060968","regulation of gene silencing",42,5,0.36,"3.0e-05"
"30","GO:0071702","organic substance transport",1849,34,15.96,"3.1e-05"
"31","GO:1901360","organic cyclic compound metabolic proces...",10778,127,93.04,"3.2e-05"
"32","GO:0006725","cellular aromatic compound metabolic pro...",10679,126,92.18,"3.3e-05"
"33","GO:0044265","cellular macromolecule catabolic process",630,17,5.44,"4.1e-05"
"34","GO:0051649","establishment of localization in cell",984,22,8.49,"5.4e-05"
"35","GO:0071705","nitrogen compound transport",1367,27,11.8,"6.5e-05"
"36","GO:0006996","organelle organization",2183,37,18.84,"7.6e-05"
"37","GO:0010629","negative regulation of gene expression",435,13,3.75,"0.00012"
"38","GO:0006342","chromatin silencing",61,5,0.53,"0.00019"
"39","GO:0000956","nuclear-transcribed mRNA catabolic proce...",98,6,0.85,"0.00021"
"40","GO:0043954","cellular component maintenance",3,2,0.03,"0.00022"
