"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0007623","circadian rhythm",63,16,0.26,"1.2e-24"
"2","GO:0048511","rhythmic process",66,16,0.28,"2.8e-24"
"3","GO:0042752","regulation of circadian rhythm",36,7,0.15,"1.5e-10"
"4","GO:0065007","biological regulation",7018,60,29.28,"7.9e-09"
"5","GO:0050789","regulation of biological process",6129,54,25.57,"2.4e-08"
"6","GO:0080167","response to karrikin",53,6,0.22,"9.4e-08"
"7","GO:0006597","spermine biosynthetic process",15,4,0.06,"3.8e-07"
"8","GO:0008215","spermine metabolic process",15,4,0.06,"3.8e-07"
"9","GO:0010228","vegetative to reproductive phase transit...",116,7,0.48,"6.1e-07"
"10","GO:0008216","spermidine metabolic process",26,4,0.11,"4.1e-06"
"11","GO:0008295","spermidine biosynthetic process",26,4,0.11,"4.1e-06"
"12","GO:0009628","response to abiotic stimulus",1163,17,4.85,"8.1e-06"
"13","GO:0071482","cellular response to light stimulus",73,5,0.3,"1.4e-05"
"14","GO:0009416","response to light stimulus",431,10,1.8,"1.5e-05"
"15","GO:0009409","response to cold",130,6,0.54,"1.9e-05"
"16","GO:0006557","S-adenosylmethioninamine biosynthetic pr...",13,3,0.05,"2.0e-05"
"17","GO:0046499","S-adenosylmethioninamine metabolic proce...",13,3,0.05,"2.0e-05"
"18","GO:0009314","response to radiation",448,10,1.87,"2.0e-05"
"19","GO:0071478","cellular response to radiation",79,5,0.33,"2.1e-05"
"20","GO:0009309","amine biosynthetic process",89,5,0.37,"3.7e-05"
"21","GO:0042401","cellular biogenic amine biosynthetic pro...",89,5,0.37,"3.7e-05"
"22","GO:0071423","malate transmembrane transport",3,2,0.01,"5.2e-05"
"23","GO:0050794","regulation of cellular process",5500,42,22.94,"5.4e-05"
"24","GO:0009791","post-embryonic development",724,12,3.02,"5.7e-05"
"25","GO:0048731","system development",853,13,3.56,"6.5e-05"
"26","GO:0006576","cellular biogenic amine metabolic proces...",106,5,0.44,"8.6e-05"
"27","GO:0009639","response to red or far red light",111,5,0.46,"0.00011"
"28","GO:0007275","multicellular organism development",1176,15,4.91,"0.00013"
"29","GO:0006595","polyamine metabolic process",62,4,0.26,"0.00013"
"30","GO:0006596","polyamine biosynthetic process",62,4,0.26,"0.00013"
"31","GO:0010099","regulation of photomorphogenesis",26,3,0.11,"0.00017"
"32","GO:0044106","cellular amine metabolic process",124,5,0.52,"0.00018"
"33","GO:2000030","regulation of response to red or far red...",28,3,0.12,"0.00022"
"34","GO:0071214","cellular response to abiotic stimulus",131,5,0.55,"0.00023"
"35","GO:0104004","cellular response to environmental stimu...",131,5,0.55,"0.00023"
"36","GO:0097164","ammonium ion metabolic process",79,4,0.33,"0.00034"
"37","GO:0046128","purine ribonucleoside metabolic process",81,4,0.34,"0.00038"
"38","GO:0042278","purine nucleoside metabolic process",82,4,0.34,"0.00040"
"39","GO:0009640","photomorphogenesis",35,3,0.15,"0.00042"
"40","GO:0031326","regulation of cellular biosynthetic proc...",3117,26,13,"0.00053"
