"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0008610","lipid biosynthetic process",763,11,1.26,"4.6e-08"
"2","GO:0006629","lipid metabolic process",1460,14,2.41,"8.9e-08"
"3","GO:0055114","oxidation-reduction process",4781,22,7.9,"4.1e-06"
"4","GO:0010150","leaf senescence",40,3,0.07,"4.1e-05"
"5","GO:0090693","plant organ senescence",40,3,0.07,"4.1e-05"
"6","GO:0007568","aging",56,3,0.09,"0.00011"
"7","GO:0071236","cellular response to antibiotic",10,2,0.02,"0.00012"
"8","GO:0071446","cellular response to salicylic acid stim...",10,2,0.02,"0.00012"
"9","GO:0015766","disaccharide transport",11,2,0.02,"0.00015"
"10","GO:0015770","sucrose transport",11,2,0.02,"0.00015"
"11","GO:0015772","oligosaccharide transport",11,2,0.02,"0.00015"
"12","GO:0009058","biosynthetic process",8350,26,13.8,"0.00043"
"13","GO:0042493","response to drug",216,4,0.36,"0.00046"
"14","GO:0016053","organic acid biosynthetic process",838,7,1.39,"0.00046"
"15","GO:0046394","carboxylic acid biosynthetic process",838,7,1.39,"0.00046"
"16","GO:0048827","phyllome development",226,4,0.37,"0.00055"
"17","GO:0000162","tryptophan biosynthetic process",24,2,0.04,"0.00072"
"18","GO:0046219","indolalkylamine biosynthetic process",24,2,0.04,"0.00072"
"19","GO:1901576","organic substance biosynthetic process",8134,25,13.44,"0.00073"
"20","GO:0035690","cellular response to drug",30,2,0.05,"0.00114"
"21","GO:0046677","response to antibiotic",125,3,0.21,"0.00118"
"22","GO:0071470","cellular response to osmotic stress",31,2,0.05,"0.00121"
"23","GO:0042435","indole-containing compound biosynthetic ...",33,2,0.05,"0.00137"
"24","GO:0009737","response to abscisic acid",290,4,0.48,"0.00137"
"25","GO:0071215","cellular response to abscisic acid stimu...",135,3,0.22,"0.00148"
"26","GO:0097306","cellular response to alcohol",135,3,0.22,"0.00148"
"27","GO:0010431","seed maturation",35,2,0.06,"0.00154"
"28","GO:0097305","response to alcohol",304,4,0.5,"0.00163"
"29","GO:0006970","response to osmotic stress",311,4,0.51,"0.00177"
"30","GO:0006568","tryptophan metabolic process",39,2,0.06,"0.00192"
"31","GO:0006586","indolalkylamine metabolic process",39,2,0.06,"0.00192"
"32","GO:0044283","small molecule biosynthetic process",1101,7,1.82,"0.00223"
"33","GO:0048366","leaf development",164,3,0.27,"0.00257"
"34","GO:0009751","response to salicylic acid",47,2,0.08,"0.00277"
"35","GO:0008652","cellular amino acid biosynthetic process",373,4,0.62,"0.00341"
"36","GO:0019752","carboxylic acid metabolic process",1516,8,2.51,"0.00341"
"37","GO:0042430","indole-containing compound metabolic pro...",53,2,0.09,"0.00351"
"38","GO:1901700","response to oxygen-containing compound",903,6,1.49,"0.00375"
"39","GO:0009308","amine metabolic process",190,3,0.31,"0.00389"
"40","GO:0043436","oxoacid metabolic process",1560,8,2.58,"0.00406"
