"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0030163","protein catabolic process",550,29,4.69,"8.4e-15"
"2","GO:1901565","organonitrogen compound catabolic proces...",745,29,6.35,"1.5e-11"
"3","GO:0044257","cellular protein catabolic process",477,23,4.07,"3.3e-11"
"4","GO:0051603","proteolysis involved in cellular protein...",477,23,4.07,"3.3e-11"
"5","GO:0009057","macromolecule catabolic process",1083,32,9.23,"1.4e-09"
"6","GO:0044265","cellular macromolecule catabolic process",630,24,5.37,"1.4e-09"
"7","GO:0019941","modification-dependent protein catabolic...",429,16,3.66,"1.1e-06"
"8","GO:0016192","vesicle-mediated transport",661,20,5.64,"1.3e-06"
"9","GO:0043632","modification-dependent macromolecule cat...",437,16,3.73,"1.4e-06"
"10","GO:1901575","organic substance catabolic process",1706,35,14.55,"1.7e-06"
"11","GO:0006508","proteolysis",2119,40,18.07,"2.3e-06"
"12","GO:0006457","protein folding",358,14,3.05,"3.0e-06"
"13","GO:0045184","establishment of protein localization",1109,26,9.46,"4.0e-06"
"14","GO:0006511","ubiquitin-dependent protein catabolic pr...",421,15,3.59,"4.1e-06"
"15","GO:0034613","cellular protein localization",815,21,6.95,"8.6e-06"
"16","GO:0070727","cellular macromolecule localization",815,21,6.95,"8.6e-06"
"17","GO:0008104","protein localization",1172,26,9.99,"1.0e-05"
"18","GO:0051641","cellular localization",1103,25,9.41,"1.1e-05"
"19","GO:0048193","Golgi vesicle transport",162,9,1.38,"1.2e-05"
"20","GO:0006888","ER to Golgi vesicle-mediated transport",63,6,0.54,"1.7e-05"
"21","GO:0051604","protein maturation",130,8,1.11,"1.7e-05"
"22","GO:0006886","intracellular protein transport",722,19,6.16,"1.7e-05"
"23","GO:0033036","macromolecule localization",1430,29,12.19,"1.7e-05"
"24","GO:0046907","intracellular transport",923,22,7.87,"1.7e-05"
"25","GO:0015031","protein transport",1076,24,9.18,"2.1e-05"
"26","GO:0051234","establishment of localization",4656,66,39.7,"2.2e-05"
"27","GO:0009056","catabolic process",2010,36,17.14,"2.4e-05"
"28","GO:0051179","localization",4726,66,40.3,"3.5e-05"
"29","GO:0016485","protein processing",73,6,0.62,"3.9e-05"
"30","GO:0006465","signal peptide processing",23,4,0.2,"4.0e-05"
"31","GO:0006810","transport",4569,64,38.96,"4.3e-05"
"32","GO:0051649","establishment of localization in cell",984,22,8.39,"4.5e-05"
"33","GO:0015833","peptide transport",1134,24,9.67,"4.8e-05"
"34","GO:0042886","amide transport",1145,24,9.76,"5.6e-05"
"35","GO:0006471","protein ADP-ribosylation",11,3,0.09,"9.6e-05"
"36","GO:0010256","endomembrane system organization",90,6,0.77,"0.00013"
"37","GO:0071702","organic substance transport",1849,32,15.77,"0.00013"
"38","GO:0009638","phototropism",15,3,0.13,"0.00026"
"39","GO:0061024","membrane organization",197,8,1.68,"0.00031"
"40","GO:0071705","nitrogen compound transport",1367,25,11.66,"0.00032"
