"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0010366","negative regulation of ethylene biosynth...",7,2,0.02,"0.00026"
"2","GO:0031336","negative regulation of sulfur amino acid...",7,2,0.02,"0.00026"
"3","GO:0033239","negative regulation of cellular amine me...",7,2,0.02,"0.00026"
"4","GO:0045763","negative regulation of cellular amino ac...",7,2,0.02,"0.00026"
"5","GO:0051175","negative regulation of sulfur metabolic ...",7,2,0.02,"0.00026"
"6","GO:1900909","negative regulation of olefin metabolic ...",7,2,0.02,"0.00026"
"7","GO:1900912","negative regulation of olefin biosynthet...",7,2,0.02,"0.00026"
"8","GO:0009733","response to auxin",490,8,1.75,"0.00040"
"9","GO:0042221","response to chemical",2060,18,7.35,"0.00040"
"10","GO:0010364","regulation of ethylene biosynthetic proc...",9,2,0.03,"0.00045"
"11","GO:0031335","regulation of sulfur amino acid metaboli...",9,2,0.03,"0.00045"
"12","GO:0032351","negative regulation of hormone metabolic...",9,2,0.03,"0.00045"
"13","GO:0032353","negative regulation of hormone biosynthe...",9,2,0.03,"0.00045"
"14","GO:1900908","regulation of olefin metabolic process",9,2,0.03,"0.00045"
"15","GO:1900911","regulation of olefin biosynthetic proces...",9,2,0.03,"0.00045"
"16","GO:0009725","response to hormone",1076,12,3.84,"0.00050"
"17","GO:0001101","response to acid chemical",642,9,2.29,"0.00052"
"18","GO:0042126","nitrate metabolic process",44,3,0.16,"0.00053"
"19","GO:0042128","nitrate assimilation",44,3,0.16,"0.00053"
"20","GO:2001057","reactive nitrogen species metabolic proc...",44,3,0.16,"0.00053"
"21","GO:0009719","response to endogenous stimulus",1087,12,3.88,"0.00054"
"22","GO:0070813","hydrogen sulfide metabolic process",10,2,0.04,"0.00056"
"23","GO:0070814","hydrogen sulfide biosynthetic process",10,2,0.04,"0.00056"
"24","GO:0071941","nitrogen cycle metabolic process",46,3,0.16,"0.00060"
"25","GO:0099402","plant organ development",409,7,1.46,"0.00069"
"26","GO:0043622","cortical microtubule organization",53,3,0.19,"0.00091"
"27","GO:0006790","sulfur compound metabolic process",318,6,1.13,"0.00102"
"28","GO:0010167","response to nitrate",61,3,0.22,"0.00137"
"29","GO:0030865","cortical cytoskeleton organization",62,3,0.22,"0.00144"
"30","GO:0009403","toxin biosynthetic process",16,2,0.06,"0.00147"
"31","GO:0009404","toxin metabolic process",16,2,0.06,"0.00147"
"32","GO:0042762","regulation of sulfur metabolic process",16,2,0.06,"0.00147"
"33","GO:0010033","response to organic substance",1234,12,4.4,"0.00161"
"34","GO:0000103","sulfate assimilation",17,2,0.06,"0.00166"
"35","GO:0031122","cytoplasmic microtubule organization",67,3,0.24,"0.00180"
"36","GO:0006521","regulation of cellular amino acid metabo...",18,2,0.06,"0.00186"
"37","GO:0033238","regulation of cellular amine metabolic p...",18,2,0.06,"0.00186"
"38","GO:0062014","negative regulation of small molecule me...",19,2,0.07,"0.00208"
"39","GO:0010193","response to ozone",21,2,0.07,"0.00254"
"40","GO:0046885","regulation of hormone biosynthetic proce...",22,2,0.08,"0.00279"
