"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006396","RNA processing",1149,82,21.1,"8.5e-26"
"2","GO:0034660","ncRNA metabolic process",636,50,11.68,"8.8e-18"
"3","GO:0010467","gene expression",6173,202,113.37,"1.6e-17"
"4","GO:0034470","ncRNA processing",451,37,8.28,"4.8e-14"
"5","GO:0016070","RNA metabolic process",5068,164,93.08,"1.5e-13"
"6","GO:0022613","ribonucleoprotein complex biogenesis",518,32,9.51,"3.4e-09"
"7","GO:0006397","mRNA processing",437,28,8.03,"1.5e-08"
"8","GO:0006364","rRNA processing",237,20,4.35,"2.0e-08"
"9","GO:0006399","tRNA metabolic process",390,26,7.16,"2.2e-08"
"10","GO:0016072","rRNA metabolic process",239,20,4.39,"2.3e-08"
"11","GO:0042254","ribosome biogenesis",366,24,6.72,"1.0e-07"
"12","GO:0016071","mRNA metabolic process",542,29,9.95,"3.8e-07"
"13","GO:0035196","production of miRNAs involved in gene si...",18,6,0.33,"5.8e-07"
"14","GO:0044265","cellular macromolecule catabolic process",630,31,11.57,"9.2e-07"
"15","GO:0044257","cellular protein catabolic process",477,26,8.76,"1.1e-06"
"16","GO:0051603","proteolysis involved in cellular protein...",477,26,8.76,"1.1e-06"
"17","GO:0035195","gene silencing by miRNA",21,6,0.39,"1.6e-06"
"18","GO:0010629","negative regulation of gene expression",435,24,7.99,"2.3e-06"
"19","GO:0002943","tRNA dihydrouridine synthesis",13,5,0.24,"2.3e-06"
"20","GO:0010608","posttranscriptional regulation of gene e...",144,13,2.64,"2.8e-06"
"21","GO:0030163","protein catabolic process",550,27,10.1,"4.8e-06"
"22","GO:0000349","generation of catalytic spliceosome for ...",3,3,0.06,"6.2e-06"
"23","GO:0031123","RNA 3'-end processing",56,8,1.03,"8.1e-06"
"24","GO:0006071","glycerol metabolic process",4,3,0.07,"2.4e-05"
"25","GO:0019400","alditol metabolic process",4,3,0.07,"2.4e-05"
"26","GO:0035194","posttranscriptional gene silencing by RN...",48,7,0.88,"2.6e-05"
"27","GO:0043414","macromolecule methylation",381,20,7,"3.2e-05"
"28","GO:0010605","negative regulation of macromolecule met...",612,27,11.24,"3.2e-05"
"29","GO:0006479","protein methylation",207,14,3.8,"3.3e-05"
"30","GO:0008213","protein alkylation",207,14,3.8,"3.3e-05"
"31","GO:0006400","tRNA modification",133,11,2.44,"3.7e-05"
"32","GO:0006418","tRNA aminoacylation for protein translat...",158,12,2.9,"3.9e-05"
"33","GO:0008380","RNA splicing",325,18,5.97,"3.9e-05"
"34","GO:0031047","gene silencing by RNA",159,12,2.92,"4.1e-05"
"35","GO:0006511","ubiquitin-dependent protein catabolic pr...",421,21,7.73,"4.2e-05"
"36","GO:0031124","mRNA 3'-end processing",36,6,0.66,"4.6e-05"
"37","GO:0019941","modification-dependent protein catabolic...",429,21,7.88,"5.5e-05"
"38","GO:0000398","mRNA splicing, via spliceosome",218,14,4,"5.8e-05"
"39","GO:0016458","gene silencing",218,14,4,"5.8e-05"
"40","GO:0000393","spliceosomal conformational changes to g...",5,3,0.09,"6.0e-05"
