"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006457","protein folding",358,18,0.94,"3.2e-18"
"2","GO:0009408","response to heat",169,13,0.44,"8.2e-16"
"3","GO:0042542","response to hydrogen peroxide",45,9,0.12,"3.3e-15"
"4","GO:0051259","protein complex oligomerization",69,9,0.18,"2.0e-13"
"5","GO:0009266","response to temperature stimulus",286,13,0.75,"7.2e-13"
"6","GO:0000302","response to reactive oxygen species",125,9,0.33,"4.8e-11"
"7","GO:0046677","response to antibiotic",125,9,0.33,"4.8e-11"
"8","GO:0009651","response to salt stress",276,11,0.72,"1.9e-10"
"9","GO:0009644","response to high light intensity",31,6,0.08,"2.0e-10"
"10","GO:0006970","response to osmotic stress",311,11,0.82,"6.7e-10"
"11","GO:0009628","response to abiotic stimulus",1163,18,3.05,"1.3e-09"
"12","GO:0042493","response to drug",216,9,0.57,"6.2e-09"
"13","GO:0009642","response to light intensity",65,6,0.17,"2.0e-08"
"14","GO:0065003","protein-containing complex assembly",711,13,1.87,"4.8e-08"
"15","GO:0006979","response to oxidative stress",488,11,1.28,"6.9e-08"
"16","GO:0009636","response to toxic substance",489,11,1.28,"7.0e-08"
"17","GO:0043933","protein-containing complex subunit organ...",836,13,2.19,"3.0e-07"
"18","GO:0022607","cellular component assembly",924,13,2.42,"9.4e-07"
"19","GO:0009416","response to light stimulus",431,9,1.13,"2.1e-06"
"20","GO:0009314","response to radiation",448,9,1.18,"2.9e-06"
"21","GO:0010035","response to inorganic substance",450,9,1.18,"3.0e-06"
"22","GO:0044085","cellular component biogenesis",1383,15,3.63,"3.2e-06"
"23","GO:0006950","response to stress",2442,19,6.41,"1.7e-05"
"24","GO:0001731","formation of translation preinitiation c...",3,2,0.01,"2.0e-05"
"25","GO:1901700","response to oxygen-containing compound",903,11,2.37,"2.6e-05"
"26","GO:0006626","protein targeting to mitochondrion",70,4,0.18,"3.6e-05"
"27","GO:0070585","protein localization to mitochondrion",70,4,0.18,"3.6e-05"
"28","GO:0072655","establishment of protein localization to...",70,4,0.18,"3.6e-05"
"29","GO:0006123","mitochondrial electron transport, cytoch...",4,2,0.01,"4.1e-05"
"30","GO:0032781","positive regulation of ATPase activity",27,3,0.07,"4.9e-05"
"31","GO:0043462","regulation of ATPase activity",28,3,0.07,"5.5e-05"
"32","GO:0006839","mitochondrial transport",88,4,0.23,"8.8e-05"
"33","GO:0030150","protein import into mitochondrial matrix",33,3,0.09,"9.0e-05"
"34","GO:0006935","chemotaxis",6,2,0.02,"0.00010"
"35","GO:0010183","pollen tube guidance",6,2,0.02,"0.00010"
"36","GO:0042330","taxis",6,2,0.02,"0.00010"
"37","GO:0050918","positive chemotaxis",6,2,0.02,"0.00010"
"38","GO:0050896","response to stimulus",4804,26,12.6,"0.00021"
"39","GO:0071840","cellular component organization or bioge...",3994,23,10.48,"0.00022"
"40","GO:0042221","response to chemical",2060,15,5.4,"0.00031"
