"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0000723","telomere maintenance",178,14,1.58,"8.7e-10"
"2","GO:0032200","telomere organization",178,14,1.58,"8.7e-10"
"3","GO:0060249","anatomical structure homeostasis",178,14,1.58,"8.7e-10"
"4","GO:0006281","DNA repair",643,24,5.72,"4.8e-09"
"5","GO:0006974","cellular response to DNA damage stimulus",686,24,6.1,"1.7e-08"
"6","GO:0032508","DNA duplex unwinding",238,14,2.12,"3.6e-08"
"7","GO:0032392","DNA geometric change",240,14,2.13,"4.0e-08"
"8","GO:0071103","DNA conformation change",367,17,3.26,"4.2e-08"
"9","GO:0033554","cellular response to stress",969,28,8.62,"6.1e-08"
"10","GO:0006310","DNA recombination",561,20,4.99,"2.0e-07"
"11","GO:0042592","homeostatic process",680,22,6.05,"2.6e-07"
"12","GO:0065008","regulation of biological quality",1142,27,10.16,"4.9e-06"
"13","GO:0006383","transcription by RNA polymerase III",51,6,0.45,"6.1e-06"
"14","GO:0051168","nuclear export",67,6,0.6,"3.0e-05"
"15","GO:0051276","chromosome organization",931,22,8.28,"3.8e-05"
"16","GO:0006359","regulation of transcription by RNA polym...",2,2,0.02,"7.9e-05"
"17","GO:0016480","negative regulation of transcription by ...",2,2,0.02,"7.9e-05"
"18","GO:0032469","endoplasmic reticulum calcium ion homeos...",2,2,0.02,"7.9e-05"
"19","GO:0071166","ribonucleoprotein complex localization",54,5,0.48,"0.00012"
"20","GO:0071426","ribonucleoprotein complex export from nu...",54,5,0.48,"0.00012"
"21","GO:0006611","protein export from nucleus",57,5,0.51,"0.00015"
"22","GO:0006405","RNA export from nucleus",59,5,0.52,"0.00018"
"23","GO:0006283","transcription-coupled nucleotide-excisio...",3,2,0.03,"0.00024"
"24","GO:0065004","protein-DNA complex assembly",137,7,1.22,"0.00024"
"25","GO:0006406","mRNA export from nucleus",36,4,0.32,"0.00029"
"26","GO:0071427","mRNA-containing ribonucleoprotein comple...",36,4,0.32,"0.00029"
"27","GO:1901570","fatty acid derivative biosynthetic proce...",15,3,0.13,"0.00029"
"28","GO:0071824","protein-DNA complex subunit organization",146,7,1.3,"0.00035"
"29","GO:0031503","protein-containing complex localization",68,5,0.6,"0.00036"
"30","GO:0010452","histone H3-K36 methylation",5,2,0.04,"0.00077"
"31","GO:1901568","fatty acid derivative metabolic process",22,3,0.2,"0.00095"
"32","GO:0009581","detection of external stimulus",50,4,0.44,"0.00103"
"33","GO:0009582","detection of abiotic stimulus",50,4,0.44,"0.00103"
"34","GO:0051606","detection of stimulus",52,4,0.46,"0.00119"
"35","GO:0006403","RNA localization",89,5,0.79,"0.00122"
"36","GO:0050657","nucleic acid transport",89,5,0.79,"0.00122"
"37","GO:0050658","RNA transport",89,5,0.79,"0.00122"
"38","GO:0051236","establishment of RNA localization",89,5,0.79,"0.00122"
"39","GO:0065007","biological regulation",7018,85,62.42,"0.00135"
"40","GO:0071704","organic substance metabolic process",23218,233,206.51,"0.00163"
