"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0034660","ncRNA metabolic process",366,20,3.35,"1.6e-10"
"2","GO:0034470","ncRNA processing",224,16,2.05,"2.5e-10"
"3","GO:0042254","ribosome biogenesis",140,12,1.28,"6.2e-09"
"4","GO:0022613","ribonucleoprotein complex biogenesis",171,12,1.57,"5.9e-08"
"5","GO:0006396","RNA processing",530,20,4.85,"8.8e-08"
"6","GO:0016072","rRNA metabolic process",99,8,0.91,"3.5e-06"
"7","GO:0016070","RNA metabolic process",2570,46,23.53,"3.9e-06"
"8","GO:0006399","tRNA metabolic process",269,12,2.46,"7.2e-06"
"9","GO:0006364","rRNA processing",91,7,0.83,"2.0e-05"
"10","GO:0006807","nitrogen compound metabolic process",8977,109,82.2,"2.1e-05"
"11","GO:0008033","tRNA processing",131,8,1.2,"2.8e-05"
"12","GO:0009987","cellular process",11364,129,104.06,"2.8e-05"
"13","GO:0044237","cellular metabolic process",9563,112,87.57,"8.8e-05"
"14","GO:0006139","nucleobase-containing compound metabolic...",3641,54,33.34,"0.00011"
"15","GO:0006725","cellular aromatic compound metabolic pro...",3944,57,36.11,"0.00013"
"16","GO:0043170","macromolecule metabolic process",7921,96,72.53,"0.00018"
"17","GO:0090304","nucleic acid metabolic process",3078,47,28.18,"0.00018"
"18","GO:1901360","organic cyclic compound metabolic proces...",4015,57,36.76,"0.00021"
"19","GO:0044085","cellular component biogenesis",501,14,4.59,"0.00022"
"20","GO:0009113","purine nucleobase biosynthetic process",15,3,0.14,"0.00032"
"21","GO:0046483","heterocycle metabolic process",3889,54,35.61,"0.00059"
"22","GO:0006413","translational initiation",75,5,0.69,"0.00062"
"23","GO:0001522","pseudouridine synthesis",43,4,0.39,"0.00063"
"24","GO:0043412","macromolecule modification",2890,43,26.46,"0.00066"
"25","GO:0006144","purine nucleobase metabolic process",19,3,0.17,"0.00066"
"26","GO:0010467","gene expression",3456,49,31.65,"0.00074"
"27","GO:0042779","tRNA 3'-trailer cleavage",5,2,0.05,"0.00082"
"28","GO:0042780","tRNA 3'-end processing",5,2,0.05,"0.00082"
"29","GO:0006423","cysteinyl-tRNA aminoacylation",6,2,0.05,"0.00122"
"30","GO:0071840","cellular component organization or bioge...",1032,20,9.45,"0.00124"
"31","GO:0034641","cellular nitrogen compound metabolic pro...",4809,62,44.04,"0.00143"
"32","GO:0043628","ncRNA 3'-end processing",7,2,0.06,"0.00170"
"33","GO:0042274","ribosomal small subunit biogenesis",8,2,0.07,"0.00225"
"34","GO:0046112","nucleobase biosynthetic process",29,3,0.27,"0.00231"
"35","GO:0007186","G protein-coupled receptor signaling pat...",32,3,0.29,"0.00308"
"36","GO:0009112","nucleobase metabolic process",33,3,0.3,"0.00336"
"37","GO:0006559","L-phenylalanine catabolic process",11,2,0.1,"0.00434"
"38","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvat...",11,2,0.1,"0.00434"
"39","GO:0016579","protein deubiquitination",73,4,0.67,"0.00452"
"40","GO:0006464","cellular protein modification process",2750,38,25.18,"0.00538"
