"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006518","peptide metabolic process",1028,89,14.34,"< 1e-30"
"2","GO:0043603","cellular amide metabolic process",1111,89,15.5,"< 1e-30"
"3","GO:0006412","translation",997,85,13.91,"< 1e-30"
"4","GO:0043043","peptide biosynthetic process",1004,85,14.01,"< 1e-30"
"5","GO:0043604","amide biosynthetic process",1047,85,14.61,"< 1e-30"
"6","GO:0010467","gene expression",3456,145,48.22,"< 1e-30"
"7","GO:0034641","cellular nitrogen compound metabolic pro...",4809,158,67.1,"< 1e-30"
"8","GO:0009059","macromolecule biosynthetic process",3189,121,44.5,"1.2e-28"
"9","GO:0034645","cellular macromolecule biosynthetic proc...",3189,121,44.5,"1.2e-28"
"10","GO:1901566","organonitrogen compound biosynthetic pro...",1926,93,26.87,"1.7e-28"
"11","GO:0044271","cellular nitrogen compound biosynthetic ...",3403,125,47.48,"1.7e-28"
"12","GO:0044249","cellular biosynthetic process",4379,131,61.1,"1.8e-21"
"13","GO:1901576","organic substance biosynthetic process",4464,131,62.29,"1.1e-20"
"14","GO:0009058","biosynthetic process",4652,132,64.91,"1.5e-19"
"15","GO:0043170","macromolecule metabolic process",7921,177,110.52,"2.8e-17"
"16","GO:0006807","nitrogen compound metabolic process",8977,189,125.26,"2.6e-16"
"17","GO:0009987","cellular process",11364,217,158.56,"5.7e-16"
"18","GO:0044267","cellular protein metabolic process",3942,110,55,"6.9e-15"
"19","GO:0044260","cellular macromolecule metabolic process",6499,150,90.68,"2.5e-14"
"20","GO:0044237","cellular metabolic process",9563,189,133.43,"6.5e-13"
"21","GO:0019538","protein metabolic process",4784,119,66.75,"1.2e-12"
"22","GO:0071704","organic substance metabolic process",11072,203,154.49,"5.9e-11"
"23","GO:0008380","RNA splicing",106,14,1.48,"2.5e-10"
"24","GO:1901564","organonitrogen compound metabolic proces...",5964,130,83.22,"8.6e-10"
"25","GO:0000375","RNA splicing, via transesterification re...",86,12,1.2,"2.6e-09"
"26","GO:0000377","RNA splicing, via transesterification re...",86,12,1.2,"2.6e-09"
"27","GO:0000398","mRNA splicing, via spliceosome",86,12,1.2,"2.6e-09"
"28","GO:0022618","ribonucleoprotein complex assembly",40,9,0.56,"3.3e-09"
"29","GO:0071826","ribonucleoprotein complex subunit organi...",40,9,0.56,"3.3e-09"
"30","GO:0044238","primary metabolic process",10615,192,148.11,"6.3e-09"
"31","GO:0000387","spliceosomal snRNP assembly",21,7,0.29,"9.3e-09"
"32","GO:0006397","mRNA processing",156,14,2.18,"4.1e-08"
"33","GO:0016071","mRNA metabolic process",184,15,2.57,"4.8e-08"
"34","GO:0006662","glycerol ether metabolic process",28,7,0.39,"8.7e-08"
"35","GO:0018904","ether metabolic process",28,7,0.39,"8.7e-08"
"36","GO:0006413","translational initiation",75,9,1.05,"9.8e-07"
"37","GO:0008152","metabolic process",13764,222,192.05,"2.6e-06"
"38","GO:0045454","cell redox homeostasis",233,14,3.25,"5.3e-06"
"39","GO:0019725","cellular homeostasis",268,15,3.74,"5.8e-06"
"40","GO:0043933","protein-containing complex subunit organ...",274,15,3.82,"7.5e-06"
