"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006325","chromatin organization",487,14,1.62,"1.1e-09"
"2","GO:0016070","RNA metabolic process",5068,43,16.89,"2.6e-09"
"3","GO:0051276","chromosome organization",931,17,3.1,"1.5e-08"
"4","GO:0010467","gene expression",6173,44,20.57,"2.9e-07"
"5","GO:0016570","histone modification",288,9,0.96,"5.8e-07"
"6","GO:0016569","covalent chromatin modification",294,9,0.98,"6.8e-07"
"7","GO:0008380","RNA splicing",325,9,1.08,"1.6e-06"
"8","GO:0045931","positive regulation of mitotic cell cycl...",8,3,0.03,"2.0e-06"
"9","GO:0006396","RNA processing",1149,15,3.83,"7.1e-06"
"10","GO:0006996","organelle organization",2183,21,7.27,"1.1e-05"
"11","GO:0000375","RNA splicing, via transesterification re...",240,7,0.8,"1.7e-05"
"12","GO:0000377","RNA splicing, via transesterification re...",240,7,0.8,"1.7e-05"
"13","GO:0009987","cellular process",26204,108,87.31,"1.9e-05"
"14","GO:0009292","genetic transfer",17,3,0.06,"2.4e-05"
"15","GO:0009294","DNA mediated transformation",17,3,0.06,"2.4e-05"
"16","GO:0044764","multi-organism cellular process",17,3,0.06,"2.4e-05"
"17","GO:0050789","regulation of biological process",6129,39,20.42,"2.9e-05"
"18","GO:0010390","histone monoubiquitination",4,2,0.01,"6.6e-05"
"19","GO:0045787","positive regulation of cell cycle",25,3,0.08,"7.9e-05"
"20","GO:0050794","regulation of cellular process",5500,35,18.33,"8.7e-05"
"21","GO:0016071","mRNA metabolic process",542,9,1.81,"8.9e-05"
"22","GO:0000398","mRNA splicing, via spliceosome",218,6,0.73,"9.5e-05"
"23","GO:0007346","regulation of mitotic cell cycle",74,4,0.25,"0.00011"
"24","GO:0034654","nucleobase-containing compound biosynthe...",4220,29,14.06,"0.00011"
"25","GO:0006807","nitrogen compound metabolic process",19831,87,66.08,"0.00012"
"26","GO:0006351","transcription, DNA-templated",3199,24,10.66,"0.00013"
"27","GO:0000184","nuclear-transcribed mRNA catabolic proce...",31,3,0.1,"0.00015"
"28","GO:0006139","nucleobase-containing compound metabolic...",10147,53,33.81,"0.00016"
"29","GO:0043412","macromolecule modification",6140,37,20.46,"0.00016"
"30","GO:0016574","histone ubiquitination",6,2,0.02,"0.00016"
"31","GO:0032784","regulation of DNA-templated transcriptio...",33,3,0.11,"0.00018"
"32","GO:0097659","nucleic acid-templated transcription",3270,24,10.9,"0.00019"
"33","GO:0010605","negative regulation of macromolecule met...",612,9,2.04,"0.00022"
"34","GO:0010468","regulation of gene expression",3306,24,11.02,"0.00022"
"35","GO:0006513","protein monoubiquitination",7,2,0.02,"0.00023"
"36","GO:1902679","negative regulation of RNA biosynthetic ...",165,5,0.55,"0.00024"
"37","GO:1903507","negative regulation of nucleic acid-temp...",165,5,0.55,"0.00024"
"38","GO:0065007","biological regulation",7018,40,23.38,"0.00026"
"39","GO:0051253","negative regulation of RNA metabolic pro...",169,5,0.56,"0.00027"
"40","GO:0090304","nucleic acid metabolic process",9322,49,31.06,"0.00029"
