"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0002184","cytoplasmic translational termination",8,1,0.01,"0.0088"
"2","GO:0005976","polysaccharide metabolic process",761,4,0.84,"0.0097"
"3","GO:0055062","phosphate ion homeostasis",9,1,0.01,"0.0099"
"4","GO:0072505","divalent inorganic anion homeostasis",9,1,0.01,"0.0099"
"5","GO:0072506","trivalent inorganic anion homeostasis",9,1,0.01,"0.0099"
"6","GO:0044264","cellular polysaccharide metabolic proces...",418,3,0.46,"0.0110"
"7","GO:0043933","protein-containing complex subunit organ...",836,4,0.92,"0.0133"
"8","GO:0000963","mitochondrial RNA processing",13,1,0.01,"0.0142"
"9","GO:0055081","anion homeostasis",14,1,0.02,"0.0153"
"10","GO:0055083","monovalent inorganic anion homeostasis",14,1,0.02,"0.0153"
"11","GO:0006278","RNA-dependent DNA biosynthetic process",174,2,0.19,"0.0158"
"12","GO:0006986","response to unfolded protein",15,1,0.02,"0.0164"
"13","GO:0007205","protein kinase C-activating G protein-co...",15,1,0.02,"0.0164"
"14","GO:0034620","cellular response to unfolded protein",15,1,0.02,"0.0164"
"15","GO:0010257","NADH dehydrogenase complex assembly",19,1,0.02,"0.0207"
"16","GO:0032981","mitochondrial respiratory chain complex ...",19,1,0.02,"0.0207"
"17","GO:0071554","cell wall organization or biogenesis",965,4,1.06,"0.0213"
"18","GO:0005975","carbohydrate metabolic process",2036,6,2.24,"0.0232"
"19","GO:0022618","ribonucleoprotein complex assembly",217,2,0.24,"0.0239"
"20","GO:0042545","cell wall modification",217,2,0.24,"0.0239"
"21","GO:0000373","Group II intron splicing",22,1,0.02,"0.0240"
"22","GO:0010412","mannan metabolic process",22,1,0.02,"0.0240"
"23","GO:0046355","mannan catabolic process",22,1,0.02,"0.0240"
"24","GO:0051084","'de novo' posttranslational protein fold...",22,1,0.02,"0.0240"
"25","GO:0051085","chaperone cofactor-dependent protein ref...",22,1,0.02,"0.0240"
"26","GO:0071826","ribonucleoprotein complex subunit organi...",218,2,0.24,"0.0241"
"27","GO:0044036","cell wall macromolecule metabolic proces...",233,2,0.26,"0.0273"
"28","GO:0006458","'de novo' protein folding",26,1,0.03,"0.0283"
"29","GO:0033108","mitochondrial respiratory chain complex ...",26,1,0.03,"0.0283"
"30","GO:0000375","RNA splicing, via transesterification re...",240,2,0.26,"0.0288"
"31","GO:0000377","RNA splicing, via transesterification re...",240,2,0.26,"0.0288"
"32","GO:0034622","cellular protein-containing complex asse...",615,3,0.68,"0.0301"
"33","GO:0035966","response to topologically incorrect prot...",29,1,0.03,"0.0315"
"34","GO:0035967","cellular response to topologically incor...",29,1,0.03,"0.0315"
"35","GO:0034605","cellular response to heat",30,1,0.03,"0.0325"
"36","GO:0000184","nuclear-transcribed mRNA catabolic proce...",31,1,0.03,"0.0336"
"37","GO:0000959","mitochondrial RNA metabolic process",31,1,0.03,"0.0336"
"38","GO:0044262","cellular carbohydrate metabolic process",648,3,0.71,"0.0344"
"39","GO:0071897","DNA biosynthetic process",266,2,0.29,"0.0348"
"40","GO:0000245","spliceosomal complex assembly",33,1,0.04,"0.0357"
