"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0032048","cardiolipin metabolic process",2,2,0.02,"6.2e-05"
"2","GO:0032049","cardiolipin biosynthetic process",2,2,0.02,"6.2e-05"
"3","GO:0006655","phosphatidylglycerol biosynthetic proces...",3,2,0.02,"0.00018"
"4","GO:0032104","regulation of response to extracellular ...",3,2,0.02,"0.00018"
"5","GO:0032106","positive regulation of response to extra...",3,2,0.02,"0.00018"
"6","GO:0032107","regulation of response to nutrient level...",3,2,0.02,"0.00018"
"7","GO:0032109","positive regulation of response to nutri...",3,2,0.02,"0.00018"
"8","GO:0046471","phosphatidylglycerol metabolic process",3,2,0.02,"0.00018"
"9","GO:0080040","positive regulation of cellular response...",3,2,0.02,"0.00018"
"10","GO:0140255","regulation of cellular response to phosp...",3,2,0.02,"0.00018"
"11","GO:0009267","cellular response to starvation",38,4,0.3,"0.00022"
"12","GO:0006517","protein deglycosylation",4,2,0.03,"0.00037"
"13","GO:0042594","response to starvation",81,5,0.64,"0.00046"
"14","GO:0016036","cellular response to phosphate starvatio...",21,3,0.17,"0.00058"
"15","GO:0031669","cellular response to nutrient levels",55,4,0.43,"0.00094"
"16","GO:0031667","response to nutrient levels",98,5,0.77,"0.00109"
"17","GO:0071496","cellular response to external stimulus",107,5,0.84,"0.00161"
"18","GO:0006013","mannose metabolic process",9,2,0.07,"0.00214"
"19","GO:0006424","glutamyl-tRNA aminoacylation",10,2,0.08,"0.00267"
"20","GO:0034404","nucleobase-containing small molecule bio...",234,7,1.84,"0.00267"
"21","GO:0016255","attachment of GPI anchor to protein",12,2,0.09,"0.00387"
"22","GO:0032366","intracellular sterol transport",12,2,0.09,"0.00387"
"23","GO:0009991","response to extracellular stimulus",132,5,1.04,"0.00401"
"24","GO:0046434","organophosphate catabolic process",192,6,1.51,"0.00430"
"25","GO:0006096","glycolytic process",136,5,1.07,"0.00455"
"26","GO:0006757","ATP generation from ADP",136,5,1.07,"0.00455"
"27","GO:0042866","pyruvate biosynthetic process",136,5,1.07,"0.00455"
"28","GO:0046031","ADP metabolic process",136,5,1.07,"0.00455"
"29","GO:0016070","RNA metabolic process",5068,56,39.89,"0.00525"
"30","GO:0009135","purine nucleoside diphosphate metabolic ...",141,5,1.11,"0.00529"
"31","GO:0009179","purine ribonucleoside diphosphate metabo...",141,5,1.11,"0.00529"
"32","GO:0009185","ribonucleoside diphosphate metabolic pro...",141,5,1.11,"0.00529"
"33","GO:0031668","cellular response to extracellular stimu...",89,4,0.7,"0.00544"
"34","GO:0018344","protein geranylgeranylation",15,2,0.12,"0.00606"
"35","GO:0032365","intracellular lipid transport",16,2,0.13,"0.00689"
"36","GO:0009166","nucleotide catabolic process",153,5,1.2,"0.00743"
"37","GO:1901292","nucleoside phosphate catabolic process",155,5,1.22,"0.00783"
"38","GO:0032787","monocarboxylic acid metabolic process",599,11,4.71,"0.00840"
"39","GO:1902456","regulation of stomatal opening",18,2,0.14,"0.00869"
"40","GO:0010257","NADH dehydrogenase complex assembly",19,2,0.15,"0.00967"
