"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006464","cellular protein modification process",5778,204,125.83,"5.6e-13"
"2","GO:0036211","protein modification process",5778,204,125.83,"5.6e-13"
"3","GO:0043412","macromolecule modification",6140,206,133.71,"4.9e-11"
"4","GO:0065007","biological regulation",7018,225,152.83,"3.2e-10"
"5","GO:0044267","cellular protein metabolic process",7729,239,168.31,"2.1e-09"
"6","GO:0070647","protein modification by small protein co...",963,52,20.97,"2.8e-09"
"7","GO:0019538","protein metabolic process",9267,273,201.81,"1.1e-08"
"8","GO:0032446","protein modification by small protein co...",829,45,18.05,"2.8e-08"
"9","GO:0050789","regulation of biological process",6129,192,133.47,"6.2e-08"
"10","GO:0050794","regulation of cellular process",5500,175,119.77,"1.0e-07"
"11","GO:0016567","protein ubiquitination",799,42,17.4,"1.9e-07"
"12","GO:1901564","organonitrogen compound metabolic proces...",11095,303,241.61,"2.0e-06"
"13","GO:0001505","regulation of neurotransmitter levels",45,8,0.98,"5.2e-06"
"14","GO:0006511","ubiquitin-dependent protein catabolic pr...",421,25,9.17,"7.5e-06"
"15","GO:0019941","modification-dependent protein catabolic...",429,25,9.34,"1.0e-05"
"16","GO:0043632","modification-dependent macromolecule cat...",437,25,9.52,"1.4e-05"
"17","GO:0044265","cellular macromolecule catabolic process",630,31,13.72,"2.7e-05"
"18","GO:0030163","protein catabolic process",550,28,11.98,"3.7e-05"
"19","GO:0042133","neurotransmitter metabolic process",43,7,0.94,"3.7e-05"
"20","GO:0042256","mature ribosome assembly",4,3,0.09,"4.0e-05"
"21","GO:0031323","regulation of cellular metabolic process",3670,115,79.92,"4.6e-05"
"22","GO:0080090","regulation of primary metabolic process",3633,114,79.12,"4.8e-05"
"23","GO:1901565","organonitrogen compound catabolic proces...",745,34,16.22,"5.2e-05"
"24","GO:0019222","regulation of metabolic process",4004,123,87.19,"5.8e-05"
"25","GO:0044257","cellular protein catabolic process",477,25,10.39,"5.9e-05"
"26","GO:0051603","proteolysis involved in cellular protein...",477,25,10.39,"5.9e-05"
"27","GO:0043161","proteasome-mediated ubiquitin-dependent ...",214,15,4.66,"7.9e-05"
"28","GO:0060255","regulation of macromolecule metabolic pr...",3847,117,83.78,"0.00014"
"29","GO:0051171","regulation of nitrogen compound metaboli...",3572,110,77.79,"0.00014"
"30","GO:0010498","proteasomal protein catabolic process",226,15,4.92,"0.00015"
"31","GO:0042136","neurotransmitter biosynthetic process",27,5,0.59,"0.00026"
"32","GO:0019219","regulation of nucleobase-containing comp...",3043,94,66.27,"0.00039"
"33","GO:0061024","membrane organization",197,13,4.29,"0.00042"
"34","GO:0006796","phosphate-containing compound metabolic ...",5965,166,129.9,"0.00042"
"35","GO:0006793","phosphorus metabolic process",5992,166,130.49,"0.00052"
"36","GO:0009100","glycoprotein metabolic process",256,15,5.57,"0.00055"
"37","GO:0051252","regulation of RNA metabolic process",2961,91,64.48,"0.00057"
"38","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",89,8,1.94,"0.00073"
"39","GO:0045324","late endosome to vacuole transport",20,4,0.44,"0.00082"
"40","GO:0031326","regulation of cellular biosynthetic proc...",3117,94,67.88,"0.00085"
