"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0044248","cellular catabolic process",1680,6,1.32,"0.0017"
"2","GO:0006914","autophagy",85,2,0.07,"0.0021"
"3","GO:0061919","process utilizing autophagic mechanism",85,2,0.07,"0.0021"
"4","GO:1901565","organonitrogen compound catabolic proces...",745,4,0.59,"0.0026"
"5","GO:0016567","protein ubiquitination",799,4,0.63,"0.0034"
"6","GO:0032446","protein modification by small protein co...",829,4,0.65,"0.0039"
"7","GO:0009056","catabolic process",2010,6,1.58,"0.0042"
"8","GO:0009625","response to insect",8,1,0.01,"0.0063"
"9","GO:0070647","protein modification by small protein co...",963,4,0.76,"0.0066"
"10","GO:0046621","negative regulation of organ growth",11,1,0.01,"0.0086"
"11","GO:0030149","sphingolipid catabolic process",12,1,0.01,"0.0094"
"12","GO:0046514","ceramide catabolic process",12,1,0.01,"0.0094"
"13","GO:0046466","membrane lipid catabolic process",14,1,0.01,"0.0110"
"14","GO:0006570","tyrosine metabolic process",15,1,0.01,"0.0117"
"15","GO:0006559","L-phenylalanine catabolic process",16,1,0.01,"0.0125"
"16","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvat...",16,1,0.01,"0.0125"
"17","GO:0006672","ceramide metabolic process",18,1,0.01,"0.0141"
"18","GO:0046620","regulation of organ growth",18,1,0.01,"0.0141"
"19","GO:0016973","poly(A)+ mRNA export from nucleus",20,1,0.02,"0.0156"
"20","GO:0048640","negative regulation of developmental gro...",20,1,0.02,"0.0156"
"21","GO:0009074","aromatic amino acid family catabolic pro...",24,1,0.02,"0.0187"
"22","GO:0045926","negative regulation of growth",24,1,0.02,"0.0187"
"23","GO:0006558","L-phenylalanine metabolic process",26,1,0.02,"0.0203"
"24","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvat...",26,1,0.02,"0.0203"
"25","GO:0035265","organ growth",30,1,0.02,"0.0234"
"26","GO:0045893","positive regulation of transcription, DN...",316,2,0.25,"0.0256"
"27","GO:0006406","mRNA export from nucleus",36,1,0.03,"0.0280"
"28","GO:0071427","mRNA-containing ribonucleoprotein comple...",36,1,0.03,"0.0280"
"29","GO:1902680","positive regulation of RNA biosynthetic ...",340,2,0.27,"0.0293"
"30","GO:1903508","positive regulation of nucleic acid-temp...",340,2,0.27,"0.0293"
"31","GO:0051254","positive regulation of RNA metabolic pro...",341,2,0.27,"0.0294"
"32","GO:0006665","sphingolipid metabolic process",41,1,0.03,"0.0318"
"33","GO:0010557","positive regulation of macromolecule bio...",362,2,0.28,"0.0329"
"34","GO:0045935","positive regulation of nucleobase-contai...",363,2,0.29,"0.0330"
"35","GO:0010628","positive regulation of gene expression",368,2,0.29,"0.0339"
"36","GO:0010923","negative regulation of phosphatase activ...",45,1,0.04,"0.0348"
"37","GO:0032515","negative regulation of phosphoprotein ph...",45,1,0.04,"0.0348"
"38","GO:0035305","negative regulation of dephosphorylation",45,1,0.04,"0.0348"
"39","GO:0035308","negative regulation of protein dephospho...",45,1,0.04,"0.0348"
"40","GO:0042542","response to hydrogen peroxide",45,1,0.04,"0.0348"
