"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0005975","carbohydrate metabolic process",2036,237,117.63,"1.6e-25"
"2","GO:0010088","phloem development",22,14,1.27,"9.1e-13"
"3","GO:0071555","cell wall organization",778,93,44.95,"2.8e-11"
"4","GO:0045229","external encapsulating structure organiz...",786,93,45.41,"4.9e-11"
"5","GO:0009733","response to auxin",490,67,28.31,"6.0e-11"
"6","GO:0071554","cell wall organization or biogenesis",965,107,55.75,"8.6e-11"
"7","GO:0045488","pectin metabolic process",299,48,17.27,"1.4e-10"
"8","GO:0010393","galacturonan metabolic process",305,48,17.62,"2.8e-10"
"9","GO:0006004","fucose metabolic process",93,24,5.37,"3.8e-10"
"10","GO:0005976","polysaccharide metabolic process",761,85,43.97,"5.3e-09"
"11","GO:0000272","polysaccharide catabolic process",356,49,20.57,"1.7e-08"
"12","GO:0016052","carbohydrate catabolic process",509,62,29.41,"2.8e-08"
"13","GO:0009725","response to hormone",1076,107,62.16,"3.4e-08"
"14","GO:0016310","phosphorylation",4106,316,237.22,"4.9e-08"
"15","GO:0009719","response to endogenous stimulus",1087,107,62.8,"5.7e-08"
"16","GO:0005996","monosaccharide metabolic process",226,34,13.06,"3.2e-07"
"17","GO:0019318","hexose metabolic process",200,31,11.55,"5.3e-07"
"18","GO:0071249","cellular response to nitrate",25,10,1.44,"6.0e-07"
"19","GO:1902170","cellular response to reactive nitrogen s...",25,10,1.44,"6.0e-07"
"20","GO:0010087","phloem or xylem histogenesis",52,14,3,"9.8e-07"
"21","GO:0006284","base-excision repair",60,15,3.47,"1.1e-06"
"22","GO:0030245","cellulose catabolic process",46,13,2.66,"1.3e-06"
"23","GO:0051275","beta-glucan catabolic process",46,13,2.66,"1.3e-06"
"24","GO:0045489","pectin biosynthetic process",102,20,5.89,"1.4e-06"
"25","GO:0010033","response to organic substance",1234,112,71.29,"1.6e-06"
"26","GO:0045490","pectin catabolic process",185,28,10.69,"3.0e-06"
"27","GO:0009734","auxin-activated signaling pathway",261,35,15.08,"3.3e-06"
"28","GO:0032502","developmental process",1516,130,87.59,"4.5e-06"
"29","GO:0071365","cellular response to auxin stimulus",279,36,16.12,"5.8e-06"
"30","GO:0007231","osmosensory signaling pathway",4,4,0.23,"1.1e-05"
"31","GO:0032959","inositol trisphosphate biosynthetic proc...",4,4,0.23,"1.1e-05"
"32","GO:0006468","protein phosphorylation",2846,217,164.42,"1.4e-05"
"33","GO:0071241","cellular response to inorganic substance",42,11,2.43,"1.9e-05"
"34","GO:0009251","glucan catabolic process",58,13,3.35,"2.1e-05"
"35","GO:0023052","signaling",1621,133,93.65,"3.0e-05"
"36","GO:0009099","valine biosynthetic process",8,5,0.46,"3.1e-05"
"37","GO:0051513","regulation of monopolar cell growth",8,5,0.46,"3.1e-05"
"38","GO:1901699","cellular response to nitrogen compound",38,10,2.2,"4.3e-05"
"39","GO:0006629","lipid metabolic process",1460,121,84.35,"4.4e-05"
"40","GO:0071260","cellular response to mechanical stimulus",5,4,0.29,"5.3e-05"
