"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0051234","establishment of localization",4656,1425,1018.45,"< 1e-30"
"2","GO:0006810","transport",4569,1402,999.42,"< 1e-30"
"3","GO:0051179","localization",4726,1438,1033.76,"< 1e-30"
"4","GO:0050789","regulation of biological process",6129,1695,1340.65,"< 1e-30"
"5","GO:0016999","antibiotic metabolic process",375,182,82.03,"2.6e-30"
"6","GO:0050896","response to stimulus",4804,1362,1050.82,"6.9e-30"
"7","GO:0050794","regulation of cellular process",5500,1526,1203.06,"5.9e-29"
"8","GO:0065007","biological regulation",7018,1881,1535.11,"1.1e-27"
"9","GO:0070887","cellular response to chemical stimulus",1181,419,258.33,"1.3e-27"
"10","GO:0017001","antibiotic catabolic process",239,128,52.28,"8.6e-27"
"11","GO:0042744","hydrogen peroxide catabolic process",232,125,50.75,"1.6e-26"
"12","GO:0007154","cell communication",1865,600,407.95,"3.2e-26"
"13","GO:0042743","hydrogen peroxide metabolic process",239,127,52.28,"3.6e-26"
"14","GO:0042221","response to chemical",2060,651,450.6,"4.0e-26"
"15","GO:0023052","signaling",1621,530,354.58,"5.5e-25"
"16","GO:0071705","nitrogen compound transport",1367,461,299.02,"6.9e-25"
"17","GO:0007165","signal transduction",1598,521,349.54,"2.9e-24"
"18","GO:0071702","organic substance transport",1849,583,404.45,"3.4e-23"
"19","GO:0098754","detoxification",412,179,90.12,"7.5e-23"
"20","GO:0051187","cofactor catabolic process",268,131,58.62,"1.4e-22"
"21","GO:0097237","cellular response to toxic substance",409,177,89.46,"2.2e-22"
"22","GO:1990748","cellular detoxification",409,177,89.46,"2.2e-22"
"23","GO:0098869","cellular oxidant detoxification",404,175,88.37,"3.4e-22"
"24","GO:0072593","reactive oxygen species metabolic proces...",291,135,63.65,"1.3e-20"
"25","GO:0016192","vesicle-mediated transport",661,248,144.59,"2.4e-20"
"26","GO:0080090","regulation of primary metabolic process",3633,1018,794.68,"2.7e-20"
"27","GO:0033036","macromolecule localization",1430,459,312.8,"4.9e-20"
"28","GO:0031323","regulation of cellular metabolic process",3670,1024,802.77,"8.2e-20"
"29","GO:0051171","regulation of nitrogen compound metaboli...",3572,1000,781.33,"8.3e-20"
"30","GO:0051716","cellular response to stimulus",3004,858,657.09,"1.8e-19"
"31","GO:0008104","protein localization",1172,387,256.36,"2.7e-19"
"32","GO:0044248","cellular catabolic process",1680,521,367.48,"3.5e-19"
"33","GO:0006952","defense response",550,212,120.31,"3.8e-19"
"34","GO:0042886","amide transport",1145,379,250.46,"4.0e-19"
"35","GO:0045184","establishment of protein localization",1109,369,242.58,"4.7e-19"
"36","GO:0015031","protein transport",1076,360,235.36,"4.8e-19"
"37","GO:0015833","peptide transport",1134,375,248.05,"7.5e-19"
"38","GO:0019222","regulation of metabolic process",4004,1097,875.83,"1.5e-18"
"39","GO:0009056","catabolic process",2010,598,439.66,"1.4e-17"
"40","GO:0060255","regulation of macromolecule metabolic pr...",3847,1052,841.49,"1.6e-17"
