"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006260","DNA replication",307,17,0.72,"7.3e-19"
"2","GO:0051276","chromosome organization",931,22,2.17,"2.3e-16"
"3","GO:0006281","DNA repair",643,17,1.5,"1.4e-13"
"4","GO:0006974","cellular response to DNA damage stimulus",686,17,1.6,"4.1e-13"
"5","GO:0006996","organelle organization",2183,26,5.1,"2.7e-12"
"6","GO:0033554","cellular response to stress",969,18,2.26,"9.4e-12"
"7","GO:0022402","cell cycle process",419,13,0.98,"1.9e-11"
"8","GO:0006259","DNA metabolic process",4285,34,10.01,"3.9e-11"
"9","GO:0000280","nuclear division",201,10,0.47,"4.7e-11"
"10","GO:0007049","cell cycle",563,14,1.31,"5.6e-11"
"11","GO:0048285","organelle fission",238,10,0.56,"2.5e-10"
"12","GO:0046483","heterocycle metabolic process",10552,53,24.64,"3.1e-10"
"13","GO:0006725","cellular aromatic compound metabolic pro...",10679,53,24.94,"5.0e-10"
"14","GO:1901360","organic cyclic compound metabolic proces...",10778,53,25.17,"7.2e-10"
"15","GO:0034641","cellular nitrogen compound metabolic pro...",11920,56,27.83,"7.8e-10"
"16","GO:0000070","mitotic sister chromatid segregation",81,7,0.19,"9.0e-10"
"17","GO:0006139","nucleobase-containing compound metabolic...",10147,51,23.69,"9.9e-10"
"18","GO:0006261","DNA-dependent DNA replication",137,8,0.32,"1.3e-09"
"19","GO:0098813","nuclear chromosome segregation",151,8,0.35,"2.7e-09"
"20","GO:0140014","mitotic nuclear division",98,7,0.23,"3.5e-09"
"21","GO:0032392","DNA geometric change",240,9,0.56,"5.5e-09"
"22","GO:0000278","mitotic cell cycle",242,9,0.57,"5.9e-09"
"23","GO:0000819","sister chromatid segregation",107,7,0.25,"6.4e-09"
"24","GO:0007059","chromosome segregation",169,8,0.39,"6.6e-09"
"25","GO:0006310","DNA recombination",561,12,1.31,"7.8e-09"
"26","GO:0007062","sister chromatid cohesion",63,6,0.15,"8.3e-09"
"27","GO:1903047","mitotic cell cycle process",211,8,0.49,"3.7e-08"
"28","GO:0032508","DNA duplex unwinding",238,8,0.56,"9.4e-08"
"29","GO:0009987","cellular process",26204,82,61.19,"1.1e-07"
"30","GO:0006233","dTDP biosynthetic process",5,3,0.01,"1.2e-07"
"31","GO:0009133","nucleoside diphosphate biosynthetic proc...",5,3,0.01,"1.2e-07"
"32","GO:0009138","pyrimidine nucleoside diphosphate metabo...",5,3,0.01,"1.2e-07"
"33","GO:0009139","pyrimidine nucleoside diphosphate biosyn...",5,3,0.01,"1.2e-07"
"34","GO:0009186","deoxyribonucleoside diphosphate metaboli...",5,3,0.01,"1.2e-07"
"35","GO:0009189","deoxyribonucleoside diphosphate biosynth...",5,3,0.01,"1.2e-07"
"36","GO:0009196","pyrimidine deoxyribonucleoside diphospha...",5,3,0.01,"1.2e-07"
"37","GO:0009197","pyrimidine deoxyribonucleoside diphospha...",5,3,0.01,"1.2e-07"
"38","GO:0046072","dTDP metabolic process",5,3,0.01,"1.2e-07"
"39","GO:0016043","cellular component organization",3671,26,8.57,"1.7e-07"
"40","GO:0071103","DNA conformation change",367,9,0.86,"2.1e-07"
