"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0010039","response to iron ion",8,2,0.01,"9.2e-05"
"2","GO:0015805","S-adenosyl-L-methionine transport",10,2,0.02,"0.00015"
"3","GO:1901962","S-adenosyl-L-methionine transmembrane tr...",10,2,0.02,"0.00015"
"4","GO:0006826","iron ion transport",11,2,0.02,"0.00018"
"5","GO:0051182","coenzyme transport",14,2,0.03,"0.00030"
"6","GO:0006855","drug transmembrane transport",18,2,0.03,"0.00050"
"7","GO:0034314","Arp2/3 complex-mediated actin nucleation",20,2,0.04,"0.00062"
"8","GO:0042493","response to drug",216,4,0.4,"0.00069"
"9","GO:0006771","riboflavin metabolic process",27,2,0.05,"0.00113"
"10","GO:0009231","riboflavin biosynthetic process",27,2,0.05,"0.00113"
"11","GO:0045010","actin nucleation",27,2,0.05,"0.00113"
"12","GO:0030838","positive regulation of actin filament po...",29,2,0.05,"0.00131"
"13","GO:0032273","positive regulation of protein polymeriz...",31,2,0.06,"0.00149"
"14","GO:0022607","cellular component assembly",924,7,1.7,"0.00153"
"15","GO:0051181","cofactor transport",32,2,0.06,"0.00159"
"16","GO:0042726","flavin-containing compound metabolic pro...",33,2,0.06,"0.00169"
"17","GO:0042727","flavin-containing compound biosynthetic ...",33,2,0.06,"0.00169"
"18","GO:1901004","ubiquinone-6 metabolic process",1,1,0,"0.00184"
"19","GO:1901006","ubiquinone-6 biosynthetic process",1,1,0,"0.00184"
"20","GO:0065003","protein-containing complex assembly",711,6,1.31,"0.00197"
"21","GO:0051495","positive regulation of cytoskeleton orga...",36,2,0.07,"0.00201"
"22","GO:1902905","positive regulation of supramolecular fi...",36,2,0.07,"0.00201"
"23","GO:0015893","drug transport",41,2,0.08,"0.00260"
"24","GO:0030041","actin filament polymerization",41,2,0.08,"0.00260"
"25","GO:0030833","regulation of actin filament polymerizat...",41,2,0.08,"0.00260"
"26","GO:0031334","positive regulation of protein complex a...",44,2,0.08,"0.00299"
"27","GO:0008064","regulation of actin polymerization or de...",45,2,0.08,"0.00313"
"28","GO:0030832","regulation of actin filament length",45,2,0.08,"0.00313"
"29","GO:0032956","regulation of actin cytoskeleton organiz...",45,2,0.08,"0.00313"
"30","GO:0044089","positive regulation of cellular componen...",45,2,0.08,"0.00313"
"31","GO:0110053","regulation of actin filament organizatio...",45,2,0.08,"0.00313"
"32","GO:0032271","regulation of protein polymerization",46,2,0.08,"0.00327"
"33","GO:0009751","response to salicylic acid",47,2,0.09,"0.00341"
"34","GO:0032970","regulation of actin filament-based proce...",47,2,0.09,"0.00341"
"35","GO:0032886","regulation of microtubule-based process",50,2,0.09,"0.00385"
"36","GO:1901566","organonitrogen compound biosynthetic pro...",3117,13,5.72,"0.00408"
"37","GO:0043933","protein-containing complex subunit organ...",836,6,1.54,"0.00436"
"38","GO:1902903","regulation of supramolecular fiber organ...",54,2,0.1,"0.00447"
"39","GO:0009739","response to gibberellin",55,2,0.1,"0.00464"
"40","GO:0032535","regulation of cellular component size",58,2,0.11,"0.00514"
