"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0051641","cellular localization",1103,145,43.03,"< 1e-30"
"2","GO:0046907","intracellular transport",923,128,36.01,"< 1e-30"
"3","GO:0051649","establishment of localization in cell",984,129,38.39,"< 1e-30"
"4","GO:0006996","organelle organization",2183,197,85.17,"1.4e-28"
"5","GO:0034613","cellular protein localization",815,104,31.8,"1.9e-26"
"6","GO:0070727","cellular macromolecule localization",815,104,31.8,"1.9e-26"
"7","GO:0008104","protein localization",1172,124,45.73,"7.0e-24"
"8","GO:0033036","macromolecule localization",1430,140,55.79,"1.3e-23"
"9","GO:0006886","intracellular protein transport",722,90,28.17,"2.6e-22"
"10","GO:0071840","cellular component organization or bioge...",3994,278,155.82,"2.7e-22"
"11","GO:0016043","cellular component organization",3671,260,143.22,"8.2e-22"
"12","GO:0015031","protein transport",1076,112,41.98,"4.3e-21"
"13","GO:0045184","establishment of protein localization",1109,114,43.27,"5.0e-21"
"14","GO:0015833","peptide transport",1134,115,44.24,"9.8e-21"
"15","GO:0042886","amide transport",1145,115,44.67,"2.1e-20"
"16","GO:0071705","nitrogen compound transport",1367,120,53.33,"1.1e-16"
"17","GO:0051276","chromosome organization",931,93,36.32,"1.5e-16"
"18","GO:0006913","nucleocytoplasmic transport",248,42,9.68,"1.1e-15"
"19","GO:0051169","nuclear transport",248,42,9.68,"1.1e-15"
"20","GO:0070647","protein modification by small protein co...",963,92,37.57,"3.4e-15"
"21","GO:0016192","vesicle-mediated transport",661,72,25.79,"5.7e-15"
"22","GO:0051179","localization",4726,287,184.38,"6.8e-15"
"23","GO:0044265","cellular macromolecule catabolic process",630,69,24.58,"1.6e-14"
"24","GO:0009793","embryo development ending in seed dorman...",213,36,8.31,"1.2e-13"
"25","GO:0071702","organic substance transport",1849,138,72.14,"2.1e-13"
"26","GO:0006974","cellular response to DNA damage stimulus",686,70,26.76,"3.3e-13"
"27","GO:0009790","embryo development",233,37,9.09,"4.1e-13"
"28","GO:0006810","transport",4569,272,178.26,"4.2e-13"
"29","GO:0043933","protein-containing complex subunit organ...",836,79,32.62,"5.6e-13"
"30","GO:0051234","establishment of localization",4656,275,181.65,"7.5e-13"
"31","GO:0010154","fruit development",301,42,11.74,"9.7e-13"
"32","GO:0048316","seed development",280,40,10.92,"1.6e-12"
"33","GO:0033365","protein localization to organelle",368,46,14.36,"4.3e-12"
"34","GO:0048193","Golgi vesicle transport",162,29,6.32,"6.7e-12"
"35","GO:0006281","DNA repair",643,64,25.09,"1.0e-11"
"36","GO:0070646","protein modification by small protein re...",134,26,5.23,"1.2e-11"
"37","GO:0016579","protein deubiquitination",127,25,4.95,"2.2e-11"
"38","GO:0033554","cellular response to stress",969,83,37.81,"2.4e-11"
"39","GO:0006511","ubiquitin-dependent protein catabolic pr...",421,48,16.43,"4.0e-11"
"40","GO:0043632","modification-dependent macromolecule cat...",437,49,17.05,"4.5e-11"
